Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Quantity;Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)
;1;DO MIŁOŚCI... PARIS;Herbaty w kartonikach okazjonalnych,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla zakochanych;37.9;1;11;Owocowa kompozycja Paris Paris 70g;Wybierz się na spacer uliczkami miasta miłości. W jego zakamarkach znajdziesz kwiaty intensywnego hibiskusa i delikatnej róży, skosztujesz owoców truskawki, żurawiny i wiśni, a także natkniesz się na romantyczne cukrowe serduszka, które osłodzą przechadzkę.;1;http://localhost/images/product_images/domioci...paris/img_0.jpg, http://localhost/images/product_images/domioci...paris/img_1.jpg;1
;1;DO MIŁOŚCI... SPACER;Herbaty w kartonikach okazjonalnych,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla zakochanych;29.9;1;18;Kompozycja Spacer kochanków 70g;Maleńkie cukrowe serca skąpane w czarnej herbacie to idealna propozycja na wieczór tylko we dwoje. Rozpływające się rubinowe serduszka nadają naparowi delikatnie słodkiego posmaku, który łagodzi mocny smak czarnej herbaty. Zaparzona z odrobiną mleka stanowi także znakomite uzupełnienie domowych wypieków.;1;http://localhost/images/product_images/domioci...spacer/img_0.jpg, http://localhost/images/product_images/domioci...spacer/img_1.jpg;1
;1;DZIĘKUJĘ! ALOE VERA;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla Babci i Dziadka;26.9;1;34;Zielona kompozycja 70g;Kompozycja zielonej herbaty Gunpowder, w której skrywa się zdrowotne bogactwo pokrzywy oraz aloesu, okraszone wonnymi płatkami róży. Aloes jest niesamowitą roślina leczniczą pełną drogocennych wartości odżywczych. Zawiera wiele witamin, w tym A, C, E, kwas foliowy (B9), B1, B2, B3 (niacyna), B6. Aloes jest również jedyną z niewielu roślin zawierających witaminę B12. Zawiera także wiele niezbędnych mikroelementów: wapń, magnez, cynk, chrom, selen, sód, potas, żelazo, miedź oraz mangan. Pomaga także w oczyszczaniu organizmu oraz w trawieniu pokarmu.;1;http://localhost/images/product_images/dzikujaloevera/img_0.jpg, http://localhost/images/product_images/dzikujaloevera/img_1.jpg, http://localhost/images/product_images/dzikujaloevera/img_2.jpg;1
;1;DZIĘKUJĘ! BORA BORA;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane;32.9;1;30;Owocowa kompozycja 70g;Wspaniale fantazyjne połączenie owoców: jabłka, papai, owocu czarnego bzu, maliny oraz truskawki w towarzystwie hibiskusa, delikatnych płatków słonecznika i aromatycznego bławatka. Z każdym kolejnym łykiem przenosi nas w cudowny klimat egzotyki. Wyśmienita do podawania jako słodki dodatek podczas spotkań z rodziną czy przyjaciółmi.;1;http://localhost/images/product_images/dzikujborabora/img_0.jpg, http://localhost/images/product_images/dzikujborabora/img_1.jpg, http://localhost/images/product_images/dzikujborabora/img_2.jpg;1
;1;DZIĘKUJĘ! HISZPAŃSKA;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla mężczyzny,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla Babci i Dziadka;24.9;1;49;Kompozycja czarna 70g;Cytrusowy smak cząstek mandarynki, orzeźwiająca skórka pomarańczy, a także wonne płatki róży, które otulają czarną, wietnamską herbatę to idealne zaproszenie do popołudniowego relaksu w towarzystwie książki czy w gronie przyjaciół. Jasnozłoty napar to prawdziwa feeria smaków: słodko-kwaśny charakter owoców doskonale uzupełnia kwiatowy akcent płatków róży.;1;http://localhost/images/product_images/dzikujhiszpaska/img_0.jpg, http://localhost/images/product_images/dzikujhiszpaska/img_1.jpg, http://localhost/images/product_images/dzikujhiszpaska/img_2.jpg;1
;1;FLOWER POWER ALOE VERA;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla zakochanych;26.9;1;78;Zielona kompozycja 70g;Kompozycja zielonej herbaty Gunpowder, w której skrywa się zdrowotne bogactwo pokrzywy oraz aloesu, okraszone wonnymi płatkami róży. Aloes jest niesamowitą roślina leczniczą pełną drogocennych wartości odżywczych. Zawiera wiele witamin, w tym A, C, E, kwas foliowy (B9), B1, B2, B3 (niacyna), B6. Aloes jest również jedyną z niewielu roślin zawierających witaminę B12. Zawiera także wiele niezbędnych mikroelementów: wapń, magnez, cynk, chrom, selen, sód, potas, żelazo, miedź oraz mangan. Pomaga także w oczyszczaniu organizmu oraz w trawieniu pokarmu.;1;http://localhost/images/product_images/flowerpoweraloevera/img_0.jpg, http://localhost/images/product_images/flowerpoweraloevera/img_1.jpg;1
;1;FLOWER POWER MADAM GREY;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla zakochanych;25.9;1;88;Czarna kompozycja Earl Grey 70g;Interesujące zestawienie klasycznej herbaty Earl Grey z kawałkami ożywczej pomarańczy. Kompozycję stworzono na bazie dwóch czarnych herbat: wietnamskiej oraz cejlońskiej. Dzięki cząsteczkom cytrusa herbata posiada niesamowicie egzotyczną i orzeźwiającą nutę, jednocześnie nie tracąc swojego wykwintnego charakteru. To doskonała propozycja uzupełniająca każde spotkanie towarzyskie. Herbata Earl Grey swój niepowtarzalny smak i aromat zawdzięcza olejkowi z bergamotki. Nazwę bergamotka wprowadzili Turcy określając tym mianem uprawiany w strefie śródziemnomorskiej owoc Książęcej Gruszki zbliżony kształtem do owoców cytrusowych, posiadający grubą, mięsistą skórkę. Właśnie z tej skóry tłoczony jest aromatyczny olejek dodawany między innymi do herbat typu Earl Grey.;1;http://localhost/images/product_images/flowerpowermadamgrey/img_0.jpg, http://localhost/images/product_images/flowerpowermadamgrey/img_1.jpg;1
;1;FLOWER POWER SERCE MATKI;Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Prezenty dla zakochanych;26.9;1;56;Czarna kompozycja 70g;Wyjątkowa propozycja, która z każdym kolejnym łykiem otula nas przyjemnym zapachem domowego ogniska. Skórka cytryny, wyraziste maliny oraz delikatne jabłko rozpływające się wokół listków wietnamskiej czarnej herbaty to idealna propozycja na długie jesienne wieczory. Jej lekko cytrusowa nuta w połączeniu z kostkami lodu, świeżą miętą i owocami sprawdzi się także jako kojący napój w letnie dni.;1;http://localhost/images/product_images/flowerpowersercematki/img_0.jpg, http://localhost/images/product_images/flowerpowersercematki/img_1.jpg;1
;1;ALOE VERA TOREBKA NATURALNA;Prezenty dla kobiety,Herbaty pakowane,Herbaty w torebkach okazjonalnych;36.9;1;11;Zielona kompozycja 100g;Kompozycja zielonej herbaty Gunpowder, w której skrywa się zdrowotne bogactwo pokrzywy oraz aloesu, okraszone wonnymi płatkami róży. Aloes jest niesamowitą roślina leczniczą pełną drogocennych wartości odżywczych. Zawiera wiele witamin, w tym A, C, E, kwas foliowy (B9), B1, B2, B3 (niacyna), B6. Aloes jest również jedyną z niewielu roślin zawierających witaminę B12. Zawiera także wiele niezbędnych mikroelementów: wapń, magnez, cynk, chrom, selen, sód, potas, żelazo, miedź oraz mangan. Pomaga także w oczyszczaniu organizmu oraz w trawieniu pokarmu.;1;http://localhost/images/product_images/aloeveratorebkanaturalna/img_0.jpg, http://localhost/images/product_images/aloeveratorebkanaturalna/img_1.jpg;1
;1;BORA BORA TOREBKA ZIELONA;Herbaty pakowane,Herbaty w torebkach okazjonalnych;34.9;1;45;Owocowa kompozycja 100g;Wspaniale fantazyjne połączenie owoców: jabłka, papai, owocu czarnego bzu, maliny oraz truskawki w towarzystwie hibiskusa, delikatnych płatków słonecznika i aromatycznego bławatka. Z każdym kolejnym łykiem przenosi nas w cudowny klimat egzotyki. Wyśmienita do podawania jako słodki dodatek podczas spotkań z rodziną czy przyjaciółmi.;1;http://localhost/images/product_images/boraboratorebkazielona/img_0.jpg, http://localhost/images/product_images/boraboratorebkazielona/img_1.jpg;1
;1;DOTYK ANIOŁA TOREBKA BIAŁA;Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Herbaty w torebkach okazjonalnych;38.9;1;60;Zielona kompozycja 100g;Słodka gruszka, aromatyczna skórka pomarańczy i soczysta brzoskwinia otulone zieloną herbatą Gunpowder Super i przystrojone płatkami różowego bławatka.;1;http://localhost/images/product_images/dotykanioatorebkabiaa/img_0.jpg, http://localhost/images/product_images/dotykanioatorebkabiaa/img_1.jpg;1
;1;EARL GREY MADAM GREY TOREBKA BIAŁA;Herbaty pakowane,Herbaty w torebkach okazjonalnych;34.9;1;53;Czarna kompozycja 100g;Interesujące zestawienie klasycznej herbaty Earl Grey z kawałkami ożywczej pomarańczy. Kompozycję stworzono na bazie dwóch czarnych herbat: wietnamskiej oraz cejlońskiej. Dzięki cząsteczkom cytrusa herbata posiada niesamowicie egzotyczną i orzeźwiającą nutę, jednocześnie nie tracąc swojego wykwintnego charakteru. To doskonała propozycja uzupełniająca każde spotkanie towarzyskie. Herbata Earl Grey swój niepowtarzalny smak i aromat zawdzięcza olejkowi z bergamotki. Nazwę bergamotka wprowadzili Turcy określając tym mianem uprawiany w strefie śródziemnomorskiej owoc Książęcej Gruszki zbliżony kształtem do owoców cytrusowych, posiadający grubą, mięsistą skórkę. Właśnie z tej skóry tłoczony jest aromatyczny olejek dodawany między innymi do herbat typu Earl Grey.;1;http://localhost/images/product_images/earlgreymadamgreytorebkabiaa/img_0.jpg, http://localhost/images/product_images/earlgreymadamgreytorebkabiaa/img_1.jpg;1
;1;ENGLISH BREAKFAST TOREBKA NATURALNA;Prezenty dla taty,Herbaty pakowane,Herbaty w torebkach okazjonalnych;40.9;1;32;Herbata czarna 100g;Popularna kompozycja dwóch czarnych herbat gatunków Assam i Cejlon. Dedykowana jest do spożycia w godzinach porannych. Charakteryzuje się mocnym i wyrazistym smakiem i brązowo-bursztynową barwą. Herbata English Breakfast według wielu źródeł została wymyślona przez XIX–wiecznego brytyjskiego kupca z przeznaczeniem do spożycia przy śniadaniu. Duża moc naparu miała wpłynąć pobudzającą na pijącą ją osobę. Obecnie praktycznie każdy szanujący się producent herbaty posiada w ofercie autorską wersję kompozycji i nazywa ją oczywiście… English Breakfast, chociaż częstokroć znacznie różnią się między sobą zawartością. W naszym przypadku jest to kompozycja gatunkowych czarnych herbat pochodzących z Indii i Cejlonu.;1;http://localhost/images/product_images/englishbreakfasttorebkanaturalna/img_0.jpg, http://localhost/images/product_images/englishbreakfasttorebkanaturalna/img_1.jpg;1
;1;IMIĘ RÓŻY TOREBKA CZERWONA;Prezenty dla mamy,Prezenty dla kobiety,Herbaty pakowane,Herbaty w torebkach okazjonalnych;39.9;1;12;Czarna kompozycja 100g;Główni bohaterowie, czyli malina i płatki róży wraz ze swoim kompanem jabłkiem, porywają nas do świata pełnego kolorów (za sprawą bławatka i nagietka), w którym akcja toczy się wśród liści czarnej herbaty Ceylon. Limit dziennego spożycia 4 filiżanki.;1;http://localhost/images/product_images/imirytorebkaczerwona/img_0.jpg, http://localhost/images/product_images/imirytorebkaczerwona/img_1.jpg;1
;1;OGNISTY SMOK TOREBKA CZERWONA;Prezenty dla kobiety,Herbaty pakowane,Herbaty w torebkach okazjonalnych;39.9;1;65;Czerwona kompozycja Pu erh 100g;Bogate połączenie czerwonej herbaty Pu Erh z Rooibosem, które dopełniono słodkim ananasem, kawałkami jabłek i truskawek oraz skórką pomarańczy. Uroku dodają złociste płatki słonecznika, które wspaniale kontrastują z czerwienią Rooibosa czy truskawek. Po zaparzeniu otrzymujemy owocowo-cytrusowy napar, który doskonale harmonizuje z ziemistym posmakiem czerwonej herbaty.;1;http://localhost/images/product_images/ognistysmoktorebkaczerwona/img_0.jpg, http://localhost/images/product_images/ognistysmoktorebkaczerwona/img_1.jpg;1
;1;OGRODY EDENU TOREBKA ZIELONA;Herbaty pakowane,Herbaty w torebkach okazjonalnych;39.9;1;9;Owocowa kompozycja 100g;Pełne smaku połączenie papai, mango, jabłka, pomarańczy, skórki owocu granatu oraz safloru. Słodycz owoców jest znakomicie zrównoważona przez lekką kwasowość hibiskusa.;1;http://localhost/images/product_images/ogrodyedenutorebkazielona/img_0.jpg, http://localhost/images/product_images/ogrodyedenutorebkazielona/img_1.jpg;1
;1;RAJSKI PTAK TOREBKA NATURALNA;Herbaty pakowane,Herbaty w torebkach okazjonalnych;36.9;1;3;Zielona kompozycja 100g;Zielona herbata Sencha z dodatkiem soczystego ananasa, słodkich liści i owoców papai, zmysłowego mango, kwaskowej żurawiny. Całość dopełniają płatki różowego bławatka i żółtego nagietka. Barwny susz rozraduje każdego, a wyjątkowy smak naparu ukoi zmysły.;1;http://localhost/images/product_images/rajskiptaktorebkanaturalna/img_0.jpg, http://localhost/images/product_images/rajskiptaktorebkanaturalna/img_1.jpg;1
;1;WIELKANOCNE ŚNIADANIE TOREBKA BIAŁA;Prezenty na Wielkanoc,Herbaty w torebkach okazjonalnych;19.96;1;30;Kompozycja czarna 100g;Perypetie owoców lasu (w tych rolach truskawka, jeżyna i jagoda), które spotykają liść limonki i różowy bławatek, prowadzą do wielu zaskakujących zwrotów akcji. Nad całością opiekę reżyserską sprawuje duet czarnych herbat z Assamu i Cejlonu.;1;http://localhost/images/product_images/wielkanocneniadanietorebkabiaa/img_0.jpg, http://localhost/images/product_images/wielkanocneniadanietorebkabiaa/img_1.jpg;1
;1;ASSAM DEKORAI PUSZKA CZARNA;Prezenty dla taty,Prezenty dla mężczyzny,Herbaty pakowane,Herbaty w puszkach;24.9;1;58;Herbata czarna Assam Dekorai 50g w puszce.;Prowincja Assam to region na północnym wschodzie Indii, gdzie uprawia się odmianę herbaty o nazwie Camellia assamica. Ze względu na wysoką jakość liście tej odmiany są często stosowane do uszlachetniania mieszanek herbat niższego gatunku. Herbaty z regionu Assam są zaliczane do pięciu najlepszych herbat na świecie. Standard TGFOP (Tippy Golden Flowery Orange Pekoe) oznacza główną klasę herbat pochodzących z regionów Assam oraz Darjeeling, zawierających duże ilości tzw. złotych tipsów, czyli dwóch pierwszych listków z krzewu wraz z pączkami. Napar posiada barwę brązowo-bursztynową i mocny, cierpkawy, ale równocześnie słodki smak. Filiżanka herbaty Assam dodaje energii i doskonale orzeźwia.;1;http://localhost/images/product_images/assamdekoraipuszkaczarna/img_0.jpg, http://localhost/images/product_images/assamdekoraipuszkaczarna/img_1.jpg, http://localhost/images/product_images/assamdekoraipuszkaczarna/img_2.jpg, http://localhost/images/product_images/assamdekoraipuszkaczarna/img_3.jpg;1
;1;EARL GREY SPICY PUSZKA CZARNA;Prezenty dla taty,Prezenty dla mężczyzny,Herbaty pakowane,Herbaty w puszkach;24.9;1;30;Herbata czarna Earl Grey Spicy 50g w puszce.;Pozwól rozgrzać się odważnemu smakowi czarnej herbaty Ceylon z dodatkiem imbiru, czerwonego pieprzu i kardamonu oraz oleju z bergamoty.;1;http://localhost/images/product_images/earlgreyspicypuszkaczarna/img_0.jpg, http://localhost/images/product_images/earlgreyspicypuszkaczarna/img_1.jpg, http://localhost/images/product_images/earlgreyspicypuszkaczarna/img_2.jpg, http://localhost/images/product_images/earlgreyspicypuszkaczarna/img_3.jpg;1
;1;SENCHA JAPAN STYLE PUSZKA CZARNA;Prezenty dla taty,Prezenty dla mężczyzny,Herbaty pakowane,Herbaty w puszkach;24.9;1;86;Herbata zielona Sencha Japan style 50g w puszce.;Herbatę zieloną Sencha otrzymuje się poddając suszeniu liście niezwłocznie po zerwaniu ich z krzewu, tak aby nie dopuścić do rozpoczęcia procesu utleniania. Dzięki temu utrzymuje ona więcej składników o leczniczych właściwościach, oraz posiada wiele walorów smakowych (ziołowy aromat oraz wyraźnie delikatniejszy smak niż pozostałe rodzaje herbat). Nasza Japońska Sencha pochodzi z chińskich plantacji, ale przygotowywana jest na sposób japoński. Obowiązujące w Japonii standardy dotyczące uprawy krzewów herbaty i obróbki suszu sprawiają, że herbata otrzymywana tą metodą jest najwyższej jakości.;1;http://localhost/images/product_images/senchajapanstylepuszkaczarna/img_0.jpg, http://localhost/images/product_images/senchajapanstylepuszkaczarna/img_1.jpg, http://localhost/images/product_images/senchajapanstylepuszkaczarna/img_2.jpg, http://localhost/images/product_images/senchajapanstylepuszkaczarna/img_3.jpg;1
;1;BOX ASSAM DEKORAI;Herbaty w Filtrach/Herbaciane kubki,Herbaty pakowane;24.9;1;7;Najlepsze herbaty zamknięte w wygodnym filtrze 10x3g.;Nasze najlepsze herbaty zamknęliśmy w wygodnej formie nylonowego filtra. Pozwala ona na parzenie herbaty bez konieczności odmierzania ilości suszu i używania zaparzacza. Jeden filtr to porcja herbaty idealna na filiżankę lub Twój ulubiony kubek. Dzięki otworowi znajdującemu się na zawieszce filtr można wygodnie założyć na ucho kubka. Od teraz możesz delektować się smakiem wybornej herbaty w każdych okolicznościach. Prowincja Assam to region na północnym wschodzie Indii, gdzie uprawia się odmianę herbaty o nazwie Camellia assamica. Ze względu na wysoką jakość liście tej odmiany są często stosowane do uszlachetniania mieszanek herbat niższego gatunku. Herbaty z regionu Assam są zaliczane do pięciu najlepszych herbat na świecie. Standard TGFOP (Tippy Golden Flowery Orange Pekoe) oznacza główną klasę herbat pochodzących z regionów Assam oraz Darjeeling, zawierających duże ilości tzw. złotych tipsów, czyli dwóch pierwszych listków z krzewu wraz z pączkami. Napar posiada barwę brązowo-bursztynową i mocny, cierpkawy, ale równocześnie słodki smak. Filiżanka herbaty Assam dodaje energii i doskonale orzeźwia.;1;http://localhost/images/product_images/boxassamdekorai/img_0.jpg, http://localhost/images/product_images/boxassamdekorai/img_1.jpg;1
;1;BOX BORA BORA;Herbaty w Filtrach/Herbaciane kubki,Herbaty pakowane;24.9;1;8;Najlepsze herbaty zamknięte w wygodnym filtrze 10x6g.;Nasze najlepsze herbaty zamknęliśmy w wygodnej formie nylonowego filtra. Pozwala ona na parzenie herbaty bez konieczności odmierzania ilości suszu i używania zaparzacza. Jeden filtr to porcja herbaty idealna na filiżankę lub Twój ulubiony kubek. Dzięki otworowi znajdującemu się na zawieszce filtr można wygodnie założyć na ucho kubka. Od teraz możesz delektować się smakiem wybornej herbaty w każdych okolicznościach. Madagaskar - kalejdoskop smaków i barw, który tworzy kompozycja czarnej herbaty z soczystymi truskawkami oraz orzeźwiającą skórką pomarańczy, całość otulają aromatyczne płatki bławatka. Już przy otwarciu torebki pomieszczenie wypełnia się uroczym, kwiatowym zapachem. Wraz z pierwszym łykiem przenosimy się w gorący klimat dalekich, egzotycznych krajów.;1;http://localhost/images/product_images/boxborabora/img_0.jpg, http://localhost/images/product_images/boxborabora/img_1.jpg;1
